"District","State","Yearcode","Ground_water_level","ID","SDP","gini"
"kanpur dehat","uttar pradesh",2021,18.546,1562021,"948839",0.2
"kanpur dehat","uttar pradesh",2012,8.61,1562012,"673552",0.2
"kanpur dehat","uttar pradesh",2018,12.7257142857143,1562018,"949184",0.2
"kanpur dehat","uttar pradesh",2014,9.7275,1562014,"729686",0.2
"kanpur dehat","uttar pradesh",2011,8.1,1562011,"645132",0.2
"kanpur dehat","uttar pradesh",2017,11.186,1562017,"922458",0.2
"kanpur dehat","uttar pradesh",2016,9.6025,1562016,"888453",0.2
"kanpur dehat","uttar pradesh",2019,16.685,1562019,"980106",0.2
"kanpur nagar","uttar pradesh",2014,9.26,1572014,"729686",0.33
"kanpur nagar","uttar pradesh",2015,7.1675,1572015,"792049",0.33
"kanpur nagar","uttar pradesh",2019,17.7141666666667,1572019,"980106",0.33
"kanpur nagar","uttar pradesh",2012,7.67333333333333,1572012,"673552",0.33
"kanpur nagar","uttar pradesh",2017,10.35,1572017,"922458",0.33
"kanpur nagar","uttar pradesh",2021,18.506,1572021,"948839",0.33
"kanpur nagar","uttar pradesh",2016,10.3,1572016,"888453",0.33
"kanpur nagar","uttar pradesh",2013,6.3575,1572013,"707469",0.33
"kanpur nagar","uttar pradesh",2018,11.6057142857143,1572018,"949184",0.33
"kanpur nagar","uttar pradesh",2011,6.505,1572011,"645132",0.33
"kanpur nagar","uttar pradesh",2020,19.3366666666667,1572020,"910011",0.33
"kapurthala","punjab",2016,18.4925,352016,"315783",0.33
"kapurthala","punjab",2013,17.005,352013,"267515",0.33
"kapurthala","punjab",2021,137.325,352021,"376781",0.33
"kapurthala","punjab",2015,17.025,352015,"294895",0.33
"kapurthala","punjab",2014,16.22,352014,"278485",0.33
"kapurthala","punjab",2020,21.36,352020,"352357",0.33
"kapurthala","punjab",2012,15.93,352012,"251813",0.33
"kapurthala","punjab",2017,18.322,352017,"335057",0.33
"kapurthala","punjab",2018,19.504,352018,"353942",0.33
"kapurthala","punjab",2019,20.0866666666667,352019,"367558",0.33
"kapurthala","punjab",2011,15.8425,352011,"239227",0.33
"karaikal","puducherry",2021,1.08,5982021,"23666",0.31
"karaikal","puducherry",2015,14.6575,5982015,"17025",0.31
"karaikal","puducherry",2018,5.95,5982018,"23468",0.31
"karaikal","puducherry",2017,9.65,5982017,"20024",0.31
"karaikal","puducherry",2020,7.71,5982020,"22816",0.31
"karaikal","puducherry",2014,12.8125,5982014,"16055",0.31
"karaikal","puducherry",2019,3.33,5982019,"23672",0.31
"karaikal","puducherry",2013,8.435,5982013,"17239",0.31
"karaikal","puducherry",2011,3.5775,5982011,"15160",0.31
"karaikal","puducherry",2012,3.605,5982012,"15507",0.31
"karaikal","puducherry",2016,10.135,5982016,"18284",0.31
"karauli","rajasthan",2013,12.365,1082013,"434292",0.23
"karauli","rajasthan",2018,14.69,1082018,"568102",0.23
"karauli","rajasthan",2015,13.36,1082015,"501922",0.23
"karauli","rajasthan",2021,20.18,1082021,"648142",0.23
"karauli","rajasthan",2012,13.7466666666667,1082012,"409802",0.23
"karauli","rajasthan",2017,14.99,1082017,"557618",0.23
"karauli","rajasthan",2011,11.77,1082011,"395331",0.23
"karauli","rajasthan",2019,14.8625,1082019,"598550",0.23
"karauli","rajasthan",2016,15.6425,1082016,"529650",0.23
"karauli","rajasthan",2020,15.5066666666667,1082020,"583645",0.23
"karauli","rajasthan",2014,13.7975,1082014,"465408",0.23
"karbi anglong","assam",2012,3.27729381741444,2922012,"132518",0.17
"karbi anglong","assam",2019,2.238958901224,2922019,"212315",0.17
"karbi anglong","assam",2016,2.59032261337949,2922016,"179632",0.17
"karbi anglong","assam",2014,2.22162705892036,2922014,"146425",0.17
"karbi anglong","assam",2017,3.32928934432534,2922017,"195262",0.17
"karbi anglong","assam",2021,2.83611964968557,2922021,"-",0.17
"karbi anglong","assam",2013,2.51784400010975,2922013,"138725",0.17
"karbi anglong","assam",2015,2.52572211024776,2922015,"167629",0.17
"karbi anglong","assam",2020,2.1029301995076,2922020,"199646",0.17
"karbi anglong","assam",2011,2.74998564550993,2922011,"129354",0.17
"karbi anglong","assam",2018,2.76048979236062,2922018,"204627",0.17
"karimganj","assam",2015,1.1525787733847,2932015,"167629",0.19
"karimganj","assam",2018,0.898165057099783,2932018,"204627",0.19
"karimganj","assam",2020,1.60979324720397,2932020,"199646",0.19
"karimganj","assam",2019,1.72762347457663,2932019,"212315",0.19
"karimganj","assam",2017,1.1849405963955,2932017,"195262",0.19
"karimganj","assam",2013,1.44134580948108,2932013,"138725",0.19
"karimganj","assam",2016,2.27777446576026,2932016,"179632",0.19
"karimganj","assam",2021,2.17073151272453,2932021,"-",0.19
"karimganj","assam",2012,2.37485993479266,2932012,"132518",0.19
"karimganj","assam",2011,2.22383809407559,2932011,"129354",0.19
"karimganj","assam",2014,1.74504907158245,2932014,"146425",0.19
"karimnagar","telangana",2015,1.55437584217993,5082015,"416892",0.2
"karimnagar","telangana",2020,1.14993600026617,5082020,"537753",0.2
"karimnagar","telangana",2017,1.57384252690817,5082017,"498145",0.2
"karimnagar","telangana",2012,0.63196645301735,5082012,"334205",0.2
"karimnagar","telangana",2014,0.583377607935681,5082014,"372897",0.2
"karimnagar","telangana",2019,1.64211608358703,5082019,"572736",0.2
"karimnagar","telangana",2018,1.78548432327351,5082018,"544441",0.2
"karimnagar","telangana",2013,0.517658080293167,5082013,"349593",0.2
"karimnagar","telangana",2021,0.964301694697741,5082021,"599614",0.2
"karimnagar","telangana",2011,0.560640520173105,5082011,"325139",0.2
"karnal","haryana",2013,19.8739964762988,672013,"314931",0.34
"karnal","haryana",2014,21.5699175027417,672014,"333359",0.34
"karnal","haryana",2011,16.249870689305,672011,"289756",0.34
"karnal","haryana",2019,22.7688012916853,672019,"507776",0.34
"karnal","haryana",2021,23.3882245826394,672021,"527733",0.34
"karnal","haryana",2017,23.0185687477152,672017,"434407",0.34
"karnal","haryana",2020,24.7736014054186,672020,"480471",0.34
"karnal","haryana",2018,22.8627138551525,672018,"470328",0.34
"karnal","haryana",2016,22.2243082375401,672016,"412055",0.34
"karnal","haryana",2015,21.2052570169381,672015,"372700",0.34
"karnal","haryana",2011,16.249870689305,672011,"271152",0.34
"karur","tamil nadu",2014,14.145,5762014,"791915",0.3
"karur","tamil nadu",2012,6.29666666666667,5762012,"709343",0.3
"karur","tamil nadu",2020,6.98666666666667,5762020,"1094471",0.3
"karur","tamil nadu",2011,5.3125,5762011,"674478",0.3
"karur","tamil nadu",2015,11.0016666666667,5762015,"862437",0.3
"karur","tamil nadu",2018,9.50916666666667,5762018,"1071602",0.3
"karur","tamil nadu",2013,11.9133333333333,5762013,"750416",0.3
"karur","tamil nadu",2021,4.71,5762021,"1181923",0.3
"karur","tamil nadu",2016,11.1691666666667,5762016,"922084",0.3
"karur","tamil nadu",2019,11.1090909090909,5762019,"1099402",0.3
"karur","tamil nadu",2017,9.48,5762017,"1000308",0.3
"kasaragod","kerala",2017,8.6375,5582017,"473182",0.26
"kasaragod","kerala",2020,5.68916666666667,5582020,"472272",0.26
"kasaragod","kerala",2013,9.4875,5582013,"364707",0.26
"kasaragod","kerala",2016,8.9125,5582016,"443615",0.26
"kasaragod","kerala",2014,8.8375,5582014,"382134",0.26
"kasaragod","kerala",2011,8.7925,5582011,"328021",0.26
"kasaragod","kerala",2012,10.1133333333333,5582012,"348616",0.26
"kasaragod","kerala",2018,8.634,5582018,"510787",0.26
"kasaragod","kerala",2019,5.37555555555556,5582019,"521455",0.26
"kasaragod","kerala",2015,8.65,5582015,"411150",0.26
"kasaragod","kerala",2021,8.65,5582021,"506107",0.26
"katihar","bihar",2011,3.845,2012011,"228497",0.2
"katihar","bihar",2018,3.9775,2012018,"345545",0.2
"katihar","bihar",2013,3.9225,2012013,"246915",0.2
"katihar","bihar",2019,4.205,2012019,"359196",0.2
"katihar","bihar",2015,4.0775,2012015,"269200",0.2
"katihar","bihar",2012,3.95333333333333,2012012,"236933",0.2
"katihar","bihar",2017,3.4975,2012017,"312605",0.2
"katihar","bihar",2016,3.86,2012016,"289265",0.2
"katihar","bihar",2014,3.76,2012014,"255739",0.2
"katihar","bihar",2021,3.8,2012021,"382274",0.2
"katihar","bihar",2020,4.42333333333333,2012020,"344183",0.2
"katni","madhya pradesh",2021,7.71,4132021,"539180",0.35
"katni","madhya pradesh",2017,7.5375,4132017,"441956",0.35
"katni","madhya pradesh",2011,7.6325,4132011,"282371",0.35
"katni","madhya pradesh",2013,5.8425,4132013,"322598",0.35
"katni","madhya pradesh",2014,6.5575,4132014,"339247",0.35
"katni","madhya pradesh",2019,5.58,4132019,"508146",0.35
"katni","madhya pradesh",2012,7.76,4132012,"306853",0.35
"katni","madhya pradesh",2018,7.39666666666667,4132018,"482361",0.35
"katni","madhya pradesh",2015,7.49,4132015,"370716",0.35
"katni","madhya pradesh",2020,5.55,4132020,"490238",0.35
"katni","madhya pradesh",2016,6.495,4132016,"419465",0.35
"kaushambi","uttar pradesh",2016,11.255,1582016,"888453",0.27
"kaushambi","uttar pradesh",2018,13.6114285714286,1582018,"949184",0.27
"kaushambi","uttar pradesh",2014,8.9425,1582014,"729686",0.27
"kaushambi","uttar pradesh",2011,11.5025,1582011,"645132",0.27
"kaushambi","uttar pradesh",2017,13.306,1582017,"922458",0.27
"kaushambi","uttar pradesh",2015,11.8975,1582015,"792049",0.27
"kaushambi","uttar pradesh",2019,12.6491666666667,1582019,"980106",0.27
"kaushambi","uttar pradesh",2013,10.28,1582013,"707469",0.27
"kaushambi","uttar pradesh",2020,13.4925,1582020,"910011",0.27
"kaushambi","uttar pradesh",2012,12.2066666666667,1582012,"673552",0.27
"kaushambi","uttar pradesh",2021,17.082,1582021,"948839",0.27
"khagaria","bihar",2014,4.075,2022014,"255739",0.2
"khagaria","bihar",2013,4.765,2022013,"246915",0.2
"khagaria","bihar",2021,4.95,2022021,"382274",0.2
"khagaria","bihar",2019,5.21,2022019,"359196",0.2
"khagaria","bihar",2020,4.64666666666667,2022020,"344183",0.2
"khagaria","bihar",2011,5.265,2022011,"228497",0.2
"khagaria","bihar",2012,5.80333333333333,2022012,"236933",0.2
"khagaria","bihar",2015,4.1425,2022015,"269200",0.2
"khagaria","bihar",2016,4.2575,2022016,"289265",0.2
"khagaria","bihar",2018,4.77,2022018,"345545",0.2
"khagaria","bihar",2017,4.3375,2022017,"312605",0.2
"khammam","telangana",2018,1.70711466761812,5092018,"544441",0.23
"khammam","telangana",2019,2.26999193165375,5092019,"572736",0.23
"khammam","telangana",2012,0.475962392383066,5092012,"334205",0.23
"khammam","telangana",2017,0.98310755019921,5092017,"498145",0.23
"khammam","telangana",2013,0.444779626949989,5092013,"349593",0.23
"khammam","telangana",2015,0.560155859052376,5092015,"416892",0.23
"khammam","telangana",2011,0.454701415951422,5092011,"325139",0.23
"khammam","telangana",2020,1.69407460207338,5092020,"537753",0.23
"khammam","telangana",2014,0.507145157816144,5092014,"372897",0.23
"khammam","telangana",2021,1.47636220341335,5092021,"599614",0.23
"kheda","gujarat",2015,9.38231928588929,4502015,"774775",0.22
"kheda","gujarat",2013,9.59728517232629,4502013,"641489",0.22
"kheda","gujarat",2014,8.92227945766159,4502014,"705629",0.22
"kheda","gujarat",2019,9.57329395651434,4502019,"1110179",0.22
"kheda","gujarat",2018,9.49284421818466,4502018,"1034399",0.22
"kheda","gujarat",2016,9.09061716417408,4502016,"843930",0.22
"kheda","gujarat",2021,8.05003021246866,4502021,"-",0.22
"kheda","gujarat",2017,9.14636575638317,4502017,"946511",0.22
"kheda","gujarat",2012,10.0325365192698,4502012,"596659",0.22
"kheda","gujarat",2020,7.2677975917821,4502020,"1099259",0.22
"kheda","gujarat",2011,9.75614776079441,4502011,"532809",0.22
"kheri","uttar pradesh",2020,15.0592392482805,1592020,"910011",0.24
"kheri","uttar pradesh",2016,4.07097237322277,1592016,"888453",0.24
"kheri","uttar pradesh",2012,4.30744456524489,1592012,"673552",0.24
"kheri","uttar pradesh",2021,18.6343451470335,1592021,"948839",0.24
"kheri","uttar pradesh",2015,4.5658203473585,1592015,"792049",0.24
"kheri","uttar pradesh",2013,3.94304887260088,1592013,"707469",0.24
"kheri","uttar pradesh",2011,3.64067177662751,1592011,"645132",0.24
"kheri","uttar pradesh",2014,4.30310069960006,1592014,"729686",0.24
"kheri","uttar pradesh",2018,9.23901737271603,1592018,"949184",0.24
"kheri","uttar pradesh",2017,6.81935994045858,1592017,"922458",0.24
"kheri","uttar pradesh",2019,12.3329728834837,1592019,"980106",0.24
"khunti","jharkhand",2021,5.28,6062021,"213681",0.23
"khunti","jharkhand",2019,5.155,6062019,"209913",0.23
"khunti","jharkhand",2015,5.49,6062015,"158231",0.23
"khunti","jharkhand",2012,5.36333333333333,6062012,"149526",0.23
"khunti","jharkhand",2020,3.36666666666667,6062020,"196467",0.23
"khunti","jharkhand",2013,4.705,6062013,"150609",0.23
"khunti","jharkhand",2018,6.04333333333333,6062018,"208701",0.23
"khunti","jharkhand",2011,5.035,6062011,"137383",0.23
"khunti","jharkhand",2017,4.545,6062017,"191573",0.23
"khunti","jharkhand",2016,4.64,6062016,"176363",0.23
"khunti","jharkhand",2014,4.9375,6062014,"170568",0.23
"kinnaur","himachal pradesh",2019,8.24,192019,"102613",0.33
"kinnaur","himachal pradesh",2013,7.155,192013,"69398",0.33
"kinnaur","himachal pradesh",2018,8.426,192018,"99218",0.33
"kinnaur","himachal pradesh",2017,8.2925,192017,"93525",0.33
"kinnaur","himachal pradesh",2012,7.8325,192012,"64519",0.33
"kinnaur","himachal pradesh",2011,7.1475,192011,"60536",0.33
"kinnaur","himachal pradesh",2014,8.265,192014,"74553",0.33
"kinnaur","himachal pradesh",2021,11.34,192021,"106004",0.33
"kinnaur","himachal pradesh",2016,9.4575,192016,"88112",0.33
"kinnaur","himachal pradesh",2020,8.75,192020,"98132",0.33
"kinnaur","himachal pradesh",2015,8.3175,192015,"80563",0.33
"kiphire","nagaland",2016,4.27333333333333,6142016,"13488",0.19
"kiphire","nagaland",2014,6.665,6142014,"12406",0.19
"kiphire","nagaland",2012,4.26,6142012,"11163",0.19
"kiphire","nagaland",2011,6.55,6142011,"10554",0.19
"kiphire","nagaland",2013,5.29,6142013,"11923",0.19
"kiphire","nagaland",2015,3.955,6142015,"12600",0.19
"kishanganj","bihar",2019,4.09,2032019,"359196",0.24
"kishanganj","bihar",2018,3.6425,2032018,"345545",0.24
"kishanganj","bihar",2021,4.11,2032021,"382274",0.24
"kishanganj","bihar",2013,4.1175,2032013,"246915",0.24
"kishanganj","bihar",2012,3.74,2032012,"236933",0.24
"kishanganj","bihar",2016,3.05,2032016,"289265",0.24
"kishanganj","bihar",2017,3.085,2032017,"312605",0.24
"kishanganj","bihar",2020,3.27,2032020,"344183",0.24
"kishanganj","bihar",2011,3.8,2032011,"228497",0.24
"kishanganj","bihar",2015,3.3825,2032015,"269200",0.24
"kishanganj","bihar",2014,3.5225,2032014,"255739",0.24
"kodagu","karnataka",2016,7.7775,5412016,"851394",0.26
"kodagu","karnataka",2018,7.3325,5412018,"974815",0.26
"kodagu","karnataka",2017,7.655,5412017,"915642",0.26
"kodagu","karnataka",2011,7.3125,5412011,"554952",0.26
"kodagu","karnataka",2021,7.28,5412021,"1127480",0.26
"kodagu","karnataka",2012,8.55,5412012,"593192",0.26
"kodagu","karnataka",2014,7.3325,5412014,"671283",0.26
"kodagu","karnataka",2020,5.94666666666667,5412020,"1026875",0.26
"kodagu","karnataka",2019,7.83,5412019,"1030357",0.26
"kodagu","karnataka",2013,7.6425,5412013,"646787",0.26
"kodagu","karnataka",2015,7.1375,5412015,"749952",0.26
"kokrajhar","assam",2015,6.39353467335948,2942015,"167629",0.23
"kokrajhar","assam",2021,5.97144501104387,2942021,"-",0.23
"kokrajhar","assam",2014,5.05851404959585,2942014,"146425",0.23
"kokrajhar","assam",2020,4.87491349962882,2942020,"199646",0.23
"kokrajhar","assam",2016,6.06191394638553,2942016,"179632",0.23
"kokrajhar","assam",2012,6.33858695487477,2942012,"132518",0.23
"kokrajhar","assam",2011,4.45462411229673,2942011,"129354",0.23
"kokrajhar","assam",2017,6.5525080685214,2942017,"195262",0.23
"kokrajhar","assam",2019,5.31959453424515,2942019,"212315",0.23
"kokrajhar","assam",2018,7.1261509867382,2942018,"204627",0.23
"kokrajhar","assam",2013,6.2945105949782,2942013,"138725",0.23
"kolar","karnataka",2020,7.78333333333333,5422020,"1026875",0.26
"kolar","karnataka",2019,11.388,5422019,"1030357",0.26
"kolar","karnataka",2021,8.03,5422021,"1127480",0.26
"kolar","karnataka",2016,8.4625,5422016,"851394",0.26
"kolar","karnataka",2013,16.06,5422013,"646787",0.26
"kolar","karnataka",2017,11.14,5422017,"915642",0.26
"kolar","karnataka",2018,11.9225,5422018,"974815",0.26
"kolar","karnataka",2011,12.7825,5422011,"554952",0.26
"kolar","karnataka",2015,12.1125,5422015,"749952",0.26
"kolar","karnataka",2012,15.3566666666667,5422012,"593192",0.26
"kolar","karnataka",2014,13.6275,5422014,"671283",0.26
"kolhapur","maharashtra",2016,3.6825,4802016,"1596121",0.21
"kolhapur","maharashtra",2018,3.31,4802018,"1728578",0.21
"kolhapur","maharashtra",2020,3.78333333333333,4802020,"1653094",0.21
"kolhapur","maharashtra",2015,4.145,4802015,"1452513",0.21
"kolhapur","maharashtra",2011,3.9825,4802011,"1126595",0.21
"kolhapur","maharashtra",2012,4.84,4802012,"1189711",0.21
"kolhapur","maharashtra",2013,4.385,4802013,"1267551",0.21
"kolhapur","maharashtra",2017,4.08,4802017,"1661065",0.21
"kolhapur","maharashtra",2014,3.815,4802014,"1345341",0.21
"kolhapur","maharashtra",2019,4.3175,4802019,"1782903",0.21
"kolhapur","maharashtra",2021,3.97,4802021,"-",0.21
"kolkata","west bengal",2020,2.76666666666667,3152020,"706648",0.4
"kolkata","west bengal",2018,3.812,3152018,"659288",0.4
"kolkata","west bengal",2021,4.95,3152021,"-",0.4
"kolkata","west bengal",2016,2.3575,3152016,"584911",0.4
"kolkata","west bengal",2019,4.9775,3152019,"697554",0.4
"kolkata","west bengal",2011,3.06,3152011,"473205",0.4
"kolkata","west bengal",2017,3.175,3152017,"623787",0.4
"kolkata","west bengal",2012,3.95,3152012,"492901",0.4
"kolkata","west bengal",2014,3.19,3152014,"515702",0.4
"kolkata","west bengal",2013,3.5625,3152013,"503952",0.4
"kolkata","west bengal",2015,3.385,3152015,"546988",0.4
"kollam","kerala",2011,6.76,5592011,"328021",0.35
"kollam","kerala",2021,5.9,5592021,"506107",0.35
"kollam","kerala",2018,6.386,5592018,"510787",0.35
"kollam","kerala",2016,7.4625,5592016,"443615",0.35
"kollam","kerala",2012,7.05333333333333,5592012,"348616",0.35
"kollam","kerala",2019,5.89,5592019,"521455",0.35
"kollam","kerala",2020,6.34916666666667,5592020,"472272",0.35
"kollam","kerala",2014,6.825,5592014,"382134",0.35
"kollam","kerala",2015,6.7625,5592015,"411150",0.35
"kollam","kerala",2017,7.05,5592017,"473182",0.35
"kollam","kerala",2013,7.3575,5592013,"364707",0.35
"koppal","karnataka",2012,8.62666666666667,5432012,"593192",0.26
"koppal","karnataka",2021,4.36,5432021,"1127480",0.26
"koppal","karnataka",2016,6.7925,5432016,"851394",0.26
"koppal","karnataka",2020,5.74333333333333,5432020,"1026875",0.26
"koppal","karnataka",2015,7.615,5432015,"749952",0.26
"koppal","karnataka",2011,7.8375,5432011,"554952",0.26
"koppal","karnataka",2018,7.5475,5432018,"974815",0.26
"koppal","karnataka",2014,7.84,5432014,"671283",0.26
"koppal","karnataka",2017,8.0725,5432017,"915642",0.26
"koppal","karnataka",2013,9.235,5432013,"646787",0.26
"koppal","karnataka",2019,6.604,5432019,"1030357",0.26
"korba","chhattisgarh",2014,4.31833333333333,3832014,"165354",0.34
"korba","chhattisgarh",2015,5.59428571428571,3832015,"168879",0.34
"korba","chhattisgarh",2021,5.49,3832021,"-",0.34
"korba","chhattisgarh",2020,4.27666666666667,3832020,"215126",0.34
"korba","chhattisgarh",2018,6.46428571428571,3832018,"209211",0.34
"korba","chhattisgarh",2017,5.7,3832017,"194073",0.34
"korba","chhattisgarh",2012,4.26,3832012,"148760",0.34
"korba","chhattisgarh",2011,6.5,3832011,"142273",0.34
"korba","chhattisgarh",2013,3.92125,3832013,"163494",0.34
"korba","chhattisgarh",2016,5.29428571428571,3832016,"187541",0.34
"korba","chhattisgarh",2019,5.55714285714286,3832019,"220624",0.34
"kota","rajasthan",2018,5.28666666666667,1092018,"568102",0.28
"kota","rajasthan",2020,5.15,1092020,"583645",0.28
"kota","rajasthan",2019,5.0625,1092019,"598550",0.28
"kota","rajasthan",2016,7.6325,1092016,"529650",0.28
"kota","rajasthan",2013,5.67,1092013,"434292",0.28
"kota","rajasthan",2015,5.85,1092015,"501922",0.28
"kota","rajasthan",2021,5.89,1092021,"648142",0.28
"kota","rajasthan",2017,5.2425,1092017,"557618",0.28
"kota","rajasthan",2011,6.225,1092011,"395331",0.28
"kota","rajasthan",2012,6.63333333333333,1092012,"409802",0.28
"kota","rajasthan",2014,5.69,1092014,"465408",0.28
"kottayam","kerala",2014,4.23,5602014,"382134",0.37
"kottayam","kerala",2020,5.85666666666667,5602020,"472272",0.37
"kottayam","kerala",2018,4.524,5602018,"510787",0.37
"kottayam","kerala",2017,4.57,5602017,"473182",0.37
"kottayam","kerala",2021,5.19,5602021,"506107",0.37
"kottayam","kerala",2011,4.485,5602011,"328021",0.37
"kottayam","kerala",2015,4.1725,5602015,"411150",0.37
"kottayam","kerala",2012,4.48666666666667,5602012,"348616",0.37
"kottayam","kerala",2016,4.635,5602016,"443615",0.37
"kottayam","kerala",2013,4.63,5602013,"364707",0.37
"kottayam","kerala",2019,4.56444444444444,5602019,"521455",0.37
"kozhikode","kerala",2020,5.64,5612020,"472272",0.33
"kozhikode","kerala",2014,4.595,5612014,"382134",0.33
"kozhikode","kerala",2011,4.6675,5612011,"328021",0.33
"kozhikode","kerala",2017,4.8125,5612017,"473182",0.33
"kozhikode","kerala",2018,5.072,5612018,"510787",0.33
"kozhikode","kerala",2012,5.45,5612012,"348616",0.33
"kozhikode","kerala",2015,4.7275,5612015,"411150",0.33
"kozhikode","kerala",2021,4.99,5612021,"506107",0.33
"kozhikode","kerala",2013,5.0675,5612013,"364707",0.33
"kozhikode","kerala",2016,4.87,5612016,"443615",0.33
"kozhikode","kerala",2019,5.03111111111111,5612019,"521455",0.33
"krishna","andhra pradesh",2017,8.63416666666667,5102017,"526626",0.33
"krishna","andhra pradesh",2011,6.68083333333333,5102011,"339996",0.33
"krishna","andhra pradesh",2020,8.64444444444444,5102020,"593869",0.33
"krishna","andhra pradesh",2016,8.6025,5102016,"477566",0.33
"krishna","andhra pradesh",2019,8.22,5102019,"595658",0.33
"krishna","andhra pradesh",2014,6.46416666666667,5102014,"397064",0.33
"krishna","andhra pradesh",2012,7.32583333333333,5102012,"341335",0.33
"krishna","andhra pradesh",2013,6.35833333333333,5102013,"360239",0.33
"krishna","andhra pradesh",2015,7.18,5102015,"446997",0.33
"krishna","andhra pradesh",2021,7.92,5102021,"661432",0.33
"krishna","andhra pradesh",2018,9.29083333333333,5102018,"558862",0.33
"krishnagiri","tamil nadu",2020,10.2366666666667,5772020,"1094471",0.39
"krishnagiri","tamil nadu",2016,11.2483333333333,5772016,"922084",0.39
"krishnagiri","tamil nadu",2012,6.79416666666667,5772012,"709343",0.39
"krishnagiri","tamil nadu",2021,9.83,5772021,"1181923",0.39
"krishnagiri","tamil nadu",2017,10.3325,5772017,"1000308",0.39
"krishnagiri","tamil nadu",2018,10.3116666666667,5772018,"1071602",0.39
"krishnagiri","tamil nadu",2019,12.7981818181818,5772019,"1099402",0.39
"krishnagiri","tamil nadu",2015,10.7358333333333,5772015,"862437",0.39
"krishnagiri","tamil nadu",2011,9.7275,5772011,"674478",0.39
"krishnagiri","tamil nadu",2014,14.4933333333333,5772014,"791915",0.39
"krishnagiri","tamil nadu",2013,12.1866666666667,5772013,"750416",0.39
"kullu","himachal pradesh",2014,4.325,202014,"74553",0.26
"kullu","himachal pradesh",2017,4.3975,202017,"93525",0.26
"kullu","himachal pradesh",2011,4.125,202011,"60536",0.26
"kullu","himachal pradesh",2015,3.5675,202015,"80563",0.26
"kullu","himachal pradesh",2021,3.97,202021,"106004",0.26
"kullu","himachal pradesh",2012,3.8125,202012,"64519",0.26
"kullu","himachal pradesh",2019,3.805,202019,"102613",0.26
"kullu","himachal pradesh",2016,4.6275,202016,"88112",0.26
"kullu","himachal pradesh",2013,3.7925,202013,"69398",0.26
"kullu","himachal pradesh",2020,3.53333333333333,202020,"98132",0.26
"kullu","himachal pradesh",2018,4.388,202018,"99218",0.26
"kurnool","andhra pradesh",2011,7.42416666666667,5112011,"339996",0.26
"kurnool","andhra pradesh",2013,9.22166666666667,5112013,"360239",0.26
"kurnool","andhra pradesh",2014,8.46916666666667,5112014,"397064",0.26
"kurnool","andhra pradesh",2018,10.1008333333333,5112018,"558862",0.26
"kurnool","andhra pradesh",2021,6.78666666666667,5112021,"661432",0.26
"kurnool","andhra pradesh",2017,10.815,5112017,"526626",0.26
"kurnool","andhra pradesh",2020,7.97777777777778,5112020,"593869",0.26
"kurnool","andhra pradesh",2015,10.6875,5112015,"446997",0.26
"kurnool","andhra pradesh",2019,10.4971428571429,5112019,"595658",0.26
"kurnool","andhra pradesh",2012,9.305,5112012,"341335",0.26
"kurnool","andhra pradesh",2016,11.9991666666667,5112016,"477566",0.26
"kurukshetra","haryana",2017,34.674,682017,"434407",0.3
"kurukshetra","haryana",2014,29.9975,682014,"333359",0.3
"kurukshetra","haryana",2013,28.8325,682013,"314931",0.3
"kurukshetra","haryana",2019,36.0266666666667,682019,"507776",0.3
"kurukshetra","haryana",2011,26.315,682011,"271152",0.3
"kurukshetra","haryana",2020,36.97,682020,"480471",0.3
"kurukshetra","haryana",2011,26.315,682011,"289756",0.3
"kurukshetra","haryana",2021,33.87,682021,"527733",0.3
"kurukshetra","haryana",2018,43.36,682018,"470328",0.3
"kurukshetra","haryana",2015,29.5875,682015,"372700",0.3
"kurukshetra","haryana",2016,30.565,682016,"412055",0.3
"lakhimpur","assam",2021,2.13534497295246,2952021,"-",0.21
"lakhimpur","assam",2013,2.22780499986414,2952013,"138725",0.21
"lakhimpur","assam",2012,2.49072186207091,2952012,"132518",0.21
"lakhimpur","assam",2018,2.19667436366115,2952018,"204627",0.21
"lakhimpur","assam",2015,2.22260513442254,2952015,"167629",0.21
"lakhimpur","assam",2014,2.54859304074816,2952014,"146425",0.21
"lakhimpur","assam",2011,2.31560384628634,2952011,"129354",0.21
"lakhimpur","assam",2020,1.8955733906,2952020,"199646",0.21
"lakhimpur","assam",2019,2.36885001060164,2952019,"212315",0.21
"lakhimpur","assam",2017,2.00793062957029,2952017,"195262",0.21
"lakhimpur","assam",2016,2.42642995677828,2952016,"179632",0.21
"lalitpur","uttar pradesh",2020,27.0941666666667,1612020,"910011",0.23
"lalitpur","uttar pradesh",2013,3.75,1612013,"707469",0.23
"lalitpur","uttar pradesh",2018,10.5242857142857,1612018,"949184",0.23
"lalitpur","uttar pradesh",2014,4.395,1612014,"729686",0.23
"lalitpur","uttar pradesh",2019,22.7808333333333,1612019,"980106",0.23
"lalitpur","uttar pradesh",2012,4.68333333333333,1612012,"673552",0.23
"lalitpur","uttar pradesh",2021,27.632,1612021,"948839",0.23
"lalitpur","uttar pradesh",2017,8.208,1612017,"922458",0.23
"lalitpur","uttar pradesh",2016,5.4175,1612016,"888453",0.23
"lalitpur","uttar pradesh",2015,5.28,1612015,"792049",0.23
"lalitpur","uttar pradesh",2011,5.6675,1612011,"645132",0.23
"latehar","jharkhand",2019,6.645,3352019,"209913",0.25
